s4_watch_set_1,"The person picks up a watch with their right hand, momentarily holds it with both hands, then uses their right hand to sets the time while holding it with their left hand, and finally places it back on the table with their right hand."
s4_toruslarge_pass_1,"The person picks up the large torus with their right hand, passes it to someone on their left side at belly level using the right hand, and then places it back on the table using their right hand."
s4_mouse_use_1,The person swiftly grabs the mouse from the table with their right hand and performs a series of quick movements and clicks.
s4_watch_set_2,"The person uses their right hand to pick up the watch from the table, uses their right hand to set the time while holding the watch in their left hand, and then puts it back onto the table using their right hand."
s4_pyramidlarge_pass_1,"The person picks up the large pyramid with both hands, one grasping the bottom and the other from the top, and passes it to another person using their right hand, before placing it down on the table with the same hand"
s4_torussmall_pick_all,"The person repeatedly lifts the small torus a bit above the table with their right hand, then places it back on the table."
s4_cup_pick_all,"The person repeatedly picks up and puts down the cup on the table using either their left hand, their right hand, or both hands together."
s4_airplane_fly_1,"The person uses their right hand to pick up the airplane from the table, then transfers it to their left hand while placing their right hand underneath, flies it with their right hand, and finally returns it to their left hand to set it back down on the table."
s4_stamp_pass_1,"The person picks up a stamp from the table with their right hand, hands it to someone on their right, then takes it back and returns it to the table."
s4_apple_pick_all,"The person repeatedly picks up the apple from the table and places it back on the table, alternating between using their right hand, both hands, or left hand, and grasping different parts of the apple each time."
s4_cubemedium_inspect_1,"The person uses their right hand to pick up a medium cube from the table, thoroughly examines it by rotating it between both hands, and ultimately places it back on the table with their right hand."
s4_mug_drink_2,"The person uses both hands to pick up the mug, drinks from it holding it in their right hand, and then places it back on the table with their right hand."
s4_waterbottle_pour_1,"The person picks up the water bottle with their right hand, holds it with their left hand while opening it with their right, then grabs it with their right hand to pour water across the table, and finally puts it back on the table with their right hand."
s4_cylindersmall_pick_all,"The person picks up the small cylinder from the table multiple times, placing it back down with their right hand, left hand, and both hands respectively"
s4_wineglass_drink_1,"The person uses their right hand to pick up the wine glass from the table, takes a drink, and then returns the wine glass to the table."
s4_stanfordbunny_pick_all,"The person initially uses their right hand to pick up and put down the Stanford bunny on a table, then employs both hands for the same actions, and finally switches to their left hand to repeat the sequence."
s4_hand_pass_1,"The person uses their right hand to retrieve a toy hand from a high table, briefly passes it to someone on their left, and then returns it to its original position on the table."
s4_elephant_pass_1,"The person grabs the elephant with both hands, picks it up using their right hand, passes it to someone across the table at belly level, and puts it down on the table using their right hand."
s4_alarmclock_see_1,"The person picks up the alarm clock, inspects it at neck level, and places it back on the table, always using their right hand."
s4_cylinderlarge_pass_1,"The person picks up the large cylinder with their right hand, passes it to another person across the table with their right hand, and then places it on the table with their right hand"
s4_fryingpan_cook_3,"The person picks up the frying pan with their right hand, then stirs the pan using their right hand while holding the pan in their left hand, and places it back onto the table using their left hand."
s4_alarmclock_pass_1,"The person picks up the alarm clock with their right hand, passes it to someone else on their right with the same hand, and then places it back on the table with their right hand."
s4_cubemedium_pass_1,"The person uses their right hand to pick up a medium cube from the table, then hands it over to someone on their right, and subsequently puts the cube back on the table with their right hand"
s4_spheresmall_pick_all,"The person performs a repetitive sequence with the small sphere on a high table, first using the right hand to pick it up and put it down multiple times before switching to the left hand to mirror the same actions."
s4_phone_pass_1,"The person picks up a phone from the table with their right hand, hands it off to someone across from them, and then retrieves it with their right hand to return it to the table."
s4_hammer_use_3,"The person picks up the hammer from the table using their right hand, removes a nail on the wall holding the hammer with both hands, and then puts the hammer back on the table using their right hand."
s4_stanfordbunny_inspect_1,"The person uses their right hand to pick up the Stanford bunny from the table, then holds and examines it with both hands before returning it to the table with their left hand."
s4_camera_pass_1,"The person uses their right hand to pick up the camera from the table, passes it down to someone else, and then places it back on the table with their right hand."
s4_toothbrush_pass_1,"The person picks up the toothbrush from a high table with their right hand, passes it to someone on their right at chest level, and then places it back on the table with their right hand."
s4_spheresmall_pass_1,"The person lifts a small sphere from a tall table with their right hand, briefly passes it above someone on their left, and then repositions it on the table using the same hand."
s4_phone_pick_all,"The person performs multiple sequences of picking up and putting down a phone from a table, starting with their right hand, then switching to their left hand"
s4_cubelarge_inspect_1,"The person picks up the large cube from the table with their right hand, lifts it to chest level, and inspects it while holding the cube in their right hand and then places it back on the table using their right hand."
s4_gamecontroller_pass_1,"The person picks up a game controller from a low table with their right hand, passes it to someone on their upper left side, then retrieves it and places it back on the table with their right hand."
s4_spheremedium_inspect_1,"The person picks up a medium sphere from the table with their right hand, thoroughly examines it with both hands, and then places it back on the table using only their right hand."
s4_banana_pass_1,"The person picks up the banana from the table with their left hand, momentarily holds it with both hands, passes it to someone on their left with their left hand, and then returns it to the table with their left hand."
s4_camera_takepicture_3,"The person lifts the camera from the table with both hands, takes a photo in a vertical orientation, and then replaces it on the table using both hands."
s4_spheremedium_pick_all,"The person manipulates the medium sphere on the table in a repetitive sequence, initially using the right hand, then alternating between both hands and the left hand, each time grasping the sphere from a different angle."
s4_spherelarge_pass_1,"The person uses their right hand to pick up a large sphere from the table, briefly holds it with both hands, then passes it to someone across the table with their right hand before replacing it on the table with the same hand."
s4_fryingpan_cook_1,The person stirs the frying pan using their right hand while holding the pan with their left hand.
s4_train_play_1,"The person picks up the train using their right hand, then rides it through the air close to the table surface, and finally puts it on the table using their right hand."
s4_cubelarge_pass_1,"The person picks up the large cube from the table with their left hand, passes it to someone on their left side with their left hand, and then places it back on the table with their left hand."
s4_waterbottle_shake_1,"The person picks up the water bottle with their right hand, shakes it several times, and then places it back on the table with their right hand."
s4_pyramidmedium_inspect_1,"The person picks up the medium pyramid with their right hand, examines it thoroughly using both hands, rotating and closely inspecting it, and finally places it down with their right hand."
s4_spheremedium_pass_1,"The person uses their right hand to pick up a medium sphere from a table, passes it to someone on their left, and then repositions the sphere on the table with their right hand."
s4_headphones_use_1,"The person picks up the headphones from the table with their right hand, holds them with both hands, puts them on, and then places them back on the table with their right hand."
s4_piggybank_pass_1,"The person uses both hands to pick up a piggybank from a table, briefly switches to holding it with just their right hand to hand it over to someone across the table, and then repositions it on the table with their right hand again."
s4_cup_drink_1,"The person picks up the cup using their right hand, drinks from it while holding it with their right hand, and puts it back down onto the table using their right hand again."
s3_cylinderlarge_pick_all_Retake,"The person picks up and puts down the large cylinder from the large table, using various contact points and alternating between their right hand, both hands, and left hand"
s3_camera_offhand_1,"The person uses their left hand to pick up the camera from the table, takes multiple photos while holding the camera close to their eyes, and then places it back down on the table with their left hand."
s3_stapler_pick_all,"The person alternates hands, starting with the right, then the left, and finally uses both hands, grasping the stapler from either side, to repetitively lift and lower it from the table."
s3_apple_offhand_1,"The person picks up the apple with their left hand, passes it to their right hand, eats it with their right hand, and then places it back on the table with their right hand."
s3_binoculars_pick_all,"The person picks up and puts down the binoculars on the table with their right hand, performing the actions multiple times."
s3_mouse_offhand_1,"The person picks up the mouse from the table with their left hand, hands it over to their right hand, places it back on the table with their right hand, and then starts using it by moving it around and clicking it."
s3_wineglass_drink_2,"The person uses their right hand to pick up the wine glass from the table, takes a sip, and then returns the wine glass to the table. "
s3_pyramidlarge_inspect_1,"The person lifts the large pyramid with both hands, investigates it, and puts it down with both hands on the table."
s3_stamp_stamp_1,"The person lifts the stamp from the table with their right hand, stamps it across the table's surface, and then sets it back down on the table."
s3_waterbottle_pick_all,"The person repeatedly picks up and puts down the water bottle from the table, alternating between their right hand, left hand, and both hands simultaneously, each time grasping the bottle from a different part."
s3_cup_drink_2,"The person uses their right hand to pick up the cup from the table, take a drink from the cup, and put it back onto the table."
s3_elephant_offhand_1,"The person uses their left hand to pick up the elephant, inspects it with both hands rotating it in different directions, and finally places it on the table using their right hand"
s3_toothpaste_squeeze_1,"The person picks up the toothpaste from the table using their right hand, uses their right hand to squeeze it on the table and puts it back using the right hand."
s3_binoculars_offhand_1,"The person uses their left hand to pick up the binoculars from the table, brings it to eye level and adds their right hand for support, gazes around through the binoculars, and then returns it to the table using only their left hand."
s3_binoculars_see_1,"The person uses both hands to pick up the binoculars from the table, adjusts it to eye level, scans the surroundings while turning 180 degrees, and then places it back on the table with their left hand."
s3_mug_drink_4,"The person picks up the mug by its rim with their right hand, drinks from it, and then places it on the table using their right hand and grasping the mug's rib"
s3_cylinderlarge_inspect_1,"The person picks up the large cylinder from the high table, investigates it at chest height with both hands, and then places it back down on the table on the flat surface with both hands"
s3_cylindersmall_inspect_1,"The person picks up the small cylinder with their right hand, inspects it at neck level with both hands, and places it down on the table with both hands."
s3_flute_offhand_1,"The person uses their left hand to pick up the flute from the table, holds it with both hands to play it near their mouth, and then returns it to the table with just their left hand."
s3_cup_offhand_1,"The person picks up the cup from the table using their left hand, passes it to their right hand, drinks from the cup while holding it with their right hand, and puts it back onto the table using their right hand again."
s3_eyeglasses_offhand_1,The person uses their right hand to pick up the eye glasses and then uses both hands to wear and take them off and then uses their right hand to put their glasses on the table.
s3_train_pick_all,"The person repeatedly picks up the train from the table, grabbing it from different locations, and then places it on the table, first using their right hand, then their both hands."
s3_pyramidmedium_pass_1,"The person picks up the medium pyramid with their left hand, passes it to someone on their left side, and then puts it back with their left hand."
s3_toothpaste_pass_1,"The person picks up the toothpaste from the table using their right hand, passes it across the table using their right hand, and then puts it back on the table using the right hand."
s3_airplane_offhand_1,"The person uses their left hand to pick up the airplane from the table, then holds it with their left hand while placing their right hand underneath, flies it with their right hand, and finally uses their left hand to put it back down on the table."
s3_toothpaste_pick_all,The person repeatedly picks up the toothpaste from the table and puts it on the table using only their right hand.
s3_cylindersmall_pass_1,"The person picks up the small cylinder, passes it to someone on their left side, and puts it down on the table using only their left hand."
s3_pyramidlarge_offhand_1,"The person picks up the large pyramid with their left hand from the table, examines it closely with both hands, looking at it from a close distance, and then puts it down with both hands"
s3_pyramidsmall_pass_1,"The person picks up the small pyramid from the table, passes it across the table, and finally places it back on the table, all with their right hand."
s3_eyeglasses_pass_1,"The person picks up the eye glasses using their right hand, passes them to someone else on their right using the right hand, and then puts them back on the table using their right hand."
s3_watch_pass_1,"The person picks up a watch from a table with their right hand, passes it to someone on their right, and then retrieves it with the same hand and returns it to the table."
s3_mouse_pass_1,"The person picks up the mouse from the table with their right hand, passes it to someone on the opposite side, and then returns it to the table with the same hand."
s3_stanfordbunny_pass_1,"The person uses their left hand to pick up the Stanford bunny from the table, briefly passes it to someone on their left, and then returns it to its original position on the table with the same left hand."
s3_stapler_staple_1,"The person uses their right hand to pick up a stapler from the table, utilizes it for stapling, and finally replaces it on the table, all with the same right hand."
s3_mug_pass_1,"The person picks up the mug from the table, passes it to someone on their right at chest level with their right hand, and then puts it back on the table with their right hand"
s3_phone_call_1,"The person uses their right hand to pick up the phone from the table, dial a number, bring it to their ear, and then return it to the table."
s3_wineglass_toast_1,"The person uses their right hand to pick up the wine glass from the table, raises it for a toast, and then returns it to the table with the same hand."
s3_train_pass_1,"The person uses their left hand to pick up the train, then passes it to someone on their left side using their left hand at chest level, and finally puts it on the table using their left hand"
s3_hammer_use_2,"The person picks up the hammer from the table using their right hand, uses their right hand to hammer a nail on the ceiling held by their left hand and then places the hammer back on the table using their right hand."
s3_alarmclock_pick_all,"The person repeatedly picks up the alarm clock from the table using the right hand, grasping different parts each time, and places it back on the table using their right hand."
s3_cylindermedium_pick_all,"The person repeatedly picks up and puts down the medium cylinder from a high table, using right, left, or both hands to grab it from the cylinder's flat surface and body"
s3_apple_pass_1,"The person picks up the apple with their right hand, passes it to someone across the table at shoulder level using the right hand, and then places it back on the table with their right hand."
s3_wineglass_pick_all,"The person repeatedly picks up and puts down a wine glass with their right hand, varying the grasping angle, then alternates between using both hands, their left hand, and both hands again to repeat the action."
s3_eyeglasses_clean_1,"The person uses their left hand to pick up the eye glasses, wipes them using their right hand while holding the glasses with their left hand, and then puts the glasses on using their left hand."
s3_doorknob_use_1,"The person holds the doorknob, rotates it, and opens the drawer using their right hand."
s3_waterbottle_pass_1,"The person picks up a water bottle from the table with their right hand, hands it to someone on their right side, and then retrieves it with the same hand and puts it back on the table."
s3_flashlight_pass_1,"The person uses their left hand to pick up the flashlight from the high table, passes it to someone on their left at shoulder level, then retrieves it and replaces it on the high table with their left hand."
s3_airplane_pick_all,"The person repeatedly lifts and lowers the airplane from the table, using their right hand to explore different parts of the airplane with varied grips."
s3_apple_eat_1,"The person picks up the apple with their right hand, lifts it to their mouth, eats it while holding it with their right hand, and finally places it on the table using their right hand."
s3_cubesmall_inspect_1,"The person uses their right hand to pick up a small cube from the table, holds it at eye level for examination, and then returns it to its original position on the table with the same hand."
s3_mug_drink_1,"The person picks up the mug, drinks from it, and then places it on the table, all with their right hand"
s3_eyeglasses_wear_1,"The person uses both hands to pick up the eye glasses, wears and takes them off using both hands, and then puts them on the table using their left hand."
s3_cup_pour_1,"The person uses their right hand to pick up the cup from the table, pour the liquid onto the table, and place the empty cup back onto the table."
s3_wineglass_pass_1,"The person uses their left hand to pick up a wine glass from the table, offers it to someone by moving it to the left, and then returns it to the table with the same hand."
s3_duck_inspect_1,"The person lifts the duck with their right hand, inspects it with both hands, and then places it back down on the table with their right hand"
s3_hammer_use_1,"The person picks up the hammer using their right hand, uses their right hand to hammer a nail held by the left hand, and then places the hammer back on the table using their right hand."
s3_airplane_pass_1,"The person picks up an airplane from the low table with their right hand, passes it to someone on their right side, then returns it to the low table with their right hand"
s3_lightbulb_screw_1,"The person picks up the light bulb with their right hand, screws it on the ceiling using both hands, and then places it on the table with their right hand."
s3_waterbottle_drink_1,"The person uses their right hand to pick up the water bottle from the table, takes a drink, and then replaces the bottle on the table with the same hand."
s3_scissors_use_2,"The person picks up the scissors with their right hand from a high table, cuts some hair, holding the hair with their left hand and the scissors with their right hand, and then puts the scissors down on the table using their right hand."
s3_hammer_pass_1,"The person picks up the hammer with their right hand from the table, passes it to a person across the table using their right hand, and then places it back on the table using their right hand."
s3_waterbottle_pour_2,"The person uses their right hand to pick up the water bottle from the table, shakes it several times, and then returns it to the table with the same hand."
s3_bowl_drink_2,"The person lifts the bowl from the table with both hands, drinks from it while holding it with both hands, and then replaces it on the table with both hands."
s3_scissors_pass_1,"The person uses their right hand to pick up the scissors from the table, then passes it to someone else on their right side at chest level using their right hand, and finally uses their right hand to put the scissors down on the table."
s3_stapler_pass_1,"The person uses their right hand to lift the stapler off the table, then hands it to someone across from them, before returning it to its original spot on the table with the right hand."
s3_bowl_drink_1,"The person grasps the bowl's edges with both hands, lifts it from the table, drinks from it while holding it, and then returns it to the table with both hands."
s3_torusmedium_inspect_1,"The person picks up the medium torus with their right hand, inspects it at chest level with both hands, and finally places it back on the table with their right hand."
s3_torusmedium_pass_1,"The person picks up the medium torus with their right hand, passes it to someone else across the table using their right hand, and places it back on the table using their right hand"
s3_spherelarge_inspect_1,"The person lifts a large sphere from the table with both hands, thoroughly examines it while holding it closer, and then carefully places it back onto the table with both hands."
s3_cubelarge_pick_all,"The person repeatedly picks up and puts down the large cube from the table, alternating between using their right hand, left hand, and both hands."
s3_knife_pick_all,"The person repeatedly picks up the knife from the table, grasping it from various contacts, and places it back on the table using either their right hand or both hands."
s3_flute_play_1,"The person first uses their right hand to retrieve the flute from the table, then adds their left hand for a brief two-handed grasp before bringing it to their mouth to play, finally returning the instrument to the table with only their right hand."
s3_cup_pass_1,The person uses both hands to pick up the cup and then uses their left hand to pass it to someone else on their left side and place the cup onto the table using their left hand.
s3_piggybank_use_1,"The person lifts the piggybank from the table with both hands, shakes it momentarily while holding it, repositions it on the table with both hands, and finally inserts a coin."
s3_stamp_pick_all,"The person repeatedly picks up and puts down a stamp from the table, alternating between using their right hand, both hands simultaneously, and then their left hand, each time grasping the stamp from a different angle."
s3_scissors_use_1,"The person picks up the scissors from the table using their right hand, cuts something around chest level holding the scissors in their right hand, and then puts them down on the table using their right hand."
s3_camera_takepicture_2,"The person picks up the camera from the table using the left hand, takes a photo with the camera held away from their face, and then places it back on the table with their left hand"
s3_mug_offhand_1,"The person uses their left hand to pick up the mug from the table, passes it to their right hand, drinks from it, and then places it on the table with their right hand."
s3_cubelarge_offhand_1,"The person picks up the large cube from the table with their left hand, inspects it, and then places it back on the table using both hands."
s3_watch_set_1,"The person picks up the watch with their right hand, holds it with both hands, sets the time with their right hand while holding it with their left, and then places it back on the table with their right hand."
s3_toruslarge_pass_1,"The person picks up the large torus from the table with their left hand, passes it to someone on their left side at chest level using the left hand, and then places it back on the table using their left hand."
s3_mouse_use_1,"The person slides the mouse on the table with their right hand, performing clicks while maintaining a firm grasp on it with the same hand."
s3_toothbrush_brush_1,"The person picks up the toothbrush using their right hand, lifts it to their mouth level, brushes their teeth, and then puts it down on the table using their right hand."
s3_pyramidlarge_pass_1,"The person lifts the large pyramid from the table using both hands, one grasping the top and the other the bottom, and then passes it to someone on their right with their right hand and then places it back on the table with the same hand."
s3_cup_pick_all,"The person repeatedly picks up the cup by grasping it from the rim or body and then puts it back onto the table using either their left, right, or both hands."
s3_airplane_fly_1,"The person uses their left hand to pick up the airplane from the table, then uses their right hand to support it, flies it with their right hand, and finally places it back on the table with both hands."
s3_stamp_pass_1,"The person picks up a stamp from the table with their right hand, then hands it to someone on their right, and finally returns it to the table with their right hand."
s3_apple_pick_all,"The person repeatedly picks up the apple from the table, lifting it slightly above the surface, and then places it back on the table, using only their right hand."
s3_cubemedium_inspect_1,"The person uses their right hand to lift the medium cube from the table, then holds it with both hands to examine it closely, and finally places it back on the table with their right hand."
s3_mug_drink_2,"The person uses their right hand to pick up the mug from the table, lifts it to their mouth, drinks from it, and then places it back on the table with their right hand."
s3_wineglass_drink_1,"The person uses their right hand to pick up a wine glass from the table, takes a drink from it, and then returns it to the table with the same hand."
s3_cylindermedium_pass_1,"The person picks up the medium cylinder using their left hand, pass it to someone on their left at chest level, and then place it on the table with their left hand."
s3_stanfordbunny_pick_all,"The person repetitively lifts and lowers the Stanford bunny from the table, initially utilizing their right hand, then incorporating both hands in unison, and ultimately reverting to sole usage of their right hand."
s3_hand_pass_1,"The person retrieves a toy hand from the table with their left hand, briefly passes it to someone else on their left, and then replaces it on the table with the same hand."
s3_elephant_pass_1,"The person picks up the elephant, passes it to someone else across the table at shoulder level, and then places it back on the table, always using their right hand."
s3_alarmclock_see_1,"The person picks up the alarm clock with their right hand, examines it at neck level with their right hand, and places it back on the table with their right hand."
s3_cylinderlarge_pass_1,"The person graspes the large cylinder from the top with their right hand, lifts it to hand it off to another person across the table, and then places it on the high table with their right hand."
s3_alarmclock_pass_1,"The person picks up the alarm clock from the table, passes it to someone else on the left at shoulder level, and places it back on the table, always using their right hand."
s3_camera_takepicture_1,"The person uses their left hand to pick up the camera from the table, takes a photo while holding the camera close to their right eye, and then places it back on the table with their left hand."
s3_mug_drink_3,"The person picks up the mug from the table by its handle with their right hand, drinks from it, and then places it back on the table with the same hand."
s3_flashlight_on_1,"The person uses their right hand to retrieve the flashlight from the high table, turn it on, cast light around the area, and then replace it on the high table with their right hand."
s3_toruslarge_inspect_1,"The person picks up the large torus with their right hand, inspects it at chest level with both hands, and finally places it on the table using their right hand"
s3_gamecontroller_pick_all,"The person alternates hands to pick up and put down a game controller from a low table, starting with both hands simultaneously, then switching to the right hand, and finally using the left hand, repeating this sequence multiple times."
s3_phone_pass_1,"The person picks up a phone from the table with their right hand, passes it across to someone, and then returns it to the table with their right hand."
s3_gamecontroller_play_1,"he person lifts the game controller from a low table with both hands, brings it to chest level, and begins playing with it, then, carefully returns the controller to the table using both hands."
s3_mouse_pick_all,"The person picks up and puts down a mouse from a table multiple times with their right hand, alternating the grasping point, then performs the action with both hands, and finally, repeats it with only their left hand."
s3_stanfordbunny_inspect_1,"The person picks up a Stanford bunny from a table with their right hand, examines it using both hands, and returns it to the table with their right hand."
s3_camera_pass_1,"The person uses their right hand to take the camera from the table, hands it to someone else, and then places it back on the table with their right hand."
s3_elephant_pick_all,"The person repeatedly picks up the elephant, holding it from different parts such as feet, head, and body, and places it back on different parts, using mainly their right hand and once both hands."
s3_toothbrush_pass_1,"The person uses their right hand to pick up the toothbrush from the table, passes it to someone else on their right side at chest level using their right hand, and then puts it back on the table using their right hand."
s3_spheresmall_pass_1,"The person uses their left hand to pick up a small sphere from a table, then hands it over to someone on their left before returning it to its original position on the table with the same hand."
s3_gamecontroller_pass_1,"The person picks up the game controller from the table with their left hand, passes it to someone on their left side, and then returns it to the table with their left hand."
s3_fryingpan_pick_all,"The person repeatedly picks up and puts down the frying pan using first their right hand, then both hands, and finally their left hand to grasp the pan by its handle or body."
s3_spheremedium_inspect_1,"The person uses their right hand to pick up a medium sphere from a table, thoroughly examines it with both hands, and finally places it back on the table with their right hand."
s3_doorknob_use_2,The person grabs the doorknob with their right hand and pulls it using the right hand to open the drawer.
s3_camera_takepicture_3,"The person uses their right hand to take the camera from the table, takes a photo holding the camera upright, and then places it back on the table with their right hand."
s3_spherelarge_pass_1,"The person first uses their right hand to pick up a large sphere from the table, then transfers it to someone on the other side of the table, and finally returns the sphere to its initial position on the table using the same right hand."
s3_train_play_1,"The person uses their right hand to pick up the train and then rides it through the air towards their left side at shoulder level, before placing it back on the table using their left hand."
s3_cubelarge_pass_1,"The person uses their left hand to pick up the large cube from the table, hands it to someone on their left, and then returns it to the table."
s3_toruslarge_pick_all,"The person picks up the large torus from the table and places it back on the table multiple times, using first their right hand, then both hands, and finally their right hand again"
s3_pyramidmedium_inspect_1,"The person picks up the medium pyramid with their right hand, examines it by passing it from one hand to the other at chest level using both hands, and then places it on the table with their right hand."
s3_alarmclock_offhand_1,"The person picks up the alarm clock with their left hand, transfers it to their right hand for investigation at eye level, and places it back on the table using both hands."
s3_headphones_use_1,"The person lifts the headphones from the table with both hands, puts them on, and then returns them to the table with both hands."
s3_piggybank_pass_1,"The person picks up the piggybank from the table with both hands, holds it out to someone across the table, and then returns it to its original position on the table using both hands."
s3_cup_drink_1,"The person picks up the cup from the table using their right hand, takes a drink from it using their right hand, and then places it back onto the table again using their right hand."
s7_piggybank_pick_all,"The person performs a sequence of actions, starting with right-handed pickups and put-downs of the piggybank, followed by a series of repetitions using both hands, and concluding with another round of right-handed operations."
s7_binoculars_pick_all,"The person repeatedly picks up and puts down the binoculars from a high table with their right hand, grasping it from various parts each time."
s7_wineglass_drink_2,"The person uses their right hand to pick up a wine glass from the table, take a sip, and then returns it to its original position using the same hand."
s7_pyramidlarge_inspect_1,"The person picks up the large pyramid with their right hand and closely examines it using both hands, rotating and bringing it closer to their eyes, and finally places it back on the table with both hands."
s7_bowl_pass_1,"The person uses their right hand to pick up a bowl from the table, passes it to someone on their right, and then retrieves it with their right hand to place it back on the table."
s7_stamp_stamp_1,"The person picks up the stamp from the table with their right hand, then repeatedly stamps the surface of the table with it before placing it back down."
s7_binoculars_see_1,"The person picks up the binoculars with their right hand, briefly holds it with both hands, raises it to their eyes to scan the surroundings, and then returns it to the table with both hands."
s7_cylinderlarge_inspect_1,"The person lifts the large cylinder at chest level, using both hands to rotate and thoroughly inspect it, taking care to examine it from all sides and finally puts it down on the table using both hands. "
s7_cylindersmall_inspect_1,"The person picks up the small cylinder from a high table, inspects it by bringing it closer to their eyes, and places it on the table using only their right hand."
s7_hand_inspect_1,"The person uses their right hand to pick up a toy hand from the table, examines it with both hands, occasionally using just the left or right hand, before returning it to the table with their right hand."
s7_train_pick_all,"The person repeatedly picks up the train from a high table, grabbing it from different parts, and then puts it on the table, first using their right hand, then both hands, and finally their right hand again"
s7_spheresmall_inspect_1,"The person uses their right hand to retrieve a small sphere from a table, holds it up for a brief examination, and then returns it to its original position on the table with the same hand."
s7_pyramidmedium_pass_1,"The person picks up the medium pyramid with their left hand, passes it to someone else on their left side at the chest level, and then places it back on the table with their left hand."
s7_duck_pass_1,"The person picks up the duck from a high table and passes it to another person and places it back on the table, all with the left hand"
s7_cylindersmall_pass_1,"The person picks up the small cylinder from a high table, passes it to someone on their left side, and then places it back on the table, always using their left hand."
s7_pyramidsmall_pass_1,"The person picks up the small pyramid from the high table with their right hand, passes it across the table with an outstretched right arm, and finally places the pyramid on the table with their right hand."
s7_waterbottle_open_1_Retake,"The person uses their left hand to pick up a water bottle from a high table, then uses their right hand to open it, and finally places it back on the table with their left hand."
s7_eyeglasses_pass_1,"The person picks up the eye glasses using their right hand, passes them to another person on their right side at chest level using their right hand, and then puts them on the table using their right hand."
s7_watch_pass_1,"The person picks up the watch from the table with their right hand, raises it to shoulder level on their right side, and then returns it to the table with their right hand."
s7_mug_pick_all,"The person repeatedly picks up the mug from a high table, placing it on the table while grabbing it from various points like the rim, handle, and body, using either their right hand or both hands."
s7_mouse_pass_1,"The person picks up the mouse from the table with their right hand, holds it out to someone in front of the table, and then returns it to the table with the same hand."
s7_stanfordbunny_pass_1,"The person uses their left hand to pick up a Stanford bunny from a table, momentarily holds it at shoulder level on the left side, and then places it back on the table with the same left hand"
s7_stapler_staple_1,"The person first uses their right hand to pick up the stapler, then places it back on the table, and finally uses it to perform stapling."
s7_torussmall_pass_1,"The person picks up the small torus from a high table with their left hand, passes it to someone on the left at shoulder level, and then places it back on the table with their left hand."
s7_phone_call_1,"The person uses their right hand to pick up the phone from the high table, dial a number, bring it to their ear, and talk to someone while moving slightly side to side, before hanging up and placing the phone back on the high table."
s7_wineglass_toast_1,"The person uses their right hand to pick up a wine glass from the table, raise it for a toast, take a drink, and then return it to the table, all in a smooth and continuous sequence."
s7_train_pass_1,"The person picks up the train from a high table, then passes it to someone on their left side at chest level, and finally puts it back on the table, always using their left hand."
s7_hammer_use_2,"The person picks up the hammer using their right hand, hammers some nails on the ceiling held in their left hand while still holding the hammer in their right hand, and then puts the hammer on the table using their right hand."
s7_spherelarge_pick_all,"The person first utilizes their right hand to lift a large sphere from an elevated table, repeatedly placing it back and forth, before eventually using both hands to perform the same motion multiple times in a continuous manner."
s7_alarmclock_pick_all,The person repeatedly picks up the alarm clock from the high table using their right hand and then places it back on the table using their right hand.
s7_eyeglasses_pick_all,"The person repeatedly picks up the eye glasses from the table and then puts them back on the table either using their right, left, or both hands."
s7_cubemedium_pick_all,"The person first uses their right hand to repeatedly lift the medium cube from various sides on a high table, placing it down after each pickup, and then performs the same sequence with both hands."
s7_apple_pass_1,"The person picks up the apple from a high table with their right hand, passes it to someone across the table at shoulder level using their right hand, and then places it back on the table using their right hand."
s7_wineglass_pick_all,"The person effortlessly picks up and sets down the wine glass multiple times with their right hand, varying the grasping points and angles, demonstrating fluid and precise motor control."
s7_flashlight_pick_all,"The person repeatedly picks up and puts down the flashlight from a high table with their right hand, grasping it from various angles each time."
s7_eyeglasses_clean_1,"The person picks up the eye glasses using both hands, wipes them using their right hand while holding them with their left, and then puts them on the table using both hands."
s7_doorknob_use_1,"The person uses their right hand to grab the doorknob, rotate it, and open it."
s7_waterbottle_pass_1,"The person uses their right hand to pick up a water bottle from a high table, passes it to someone on their right side, and then returns it to the table with their right hand."
s7_flashlight_pass_1,"The person uses their right hand to pick up the flashlight from the high table, hands it off to someone on the opposite side of the high table, then takes it back and returns it to the high table with their right hand."
s7_torussmall_inspect_1,"The person picks up the small torus from the high table with their right hand, inspects it at eye level, and then places it back on the table with their right hand."
s7_apple_eat_1,"The person picks up, eats, and places the apple on the table all with their right hand."
s7_banana_peel_2,"The person picks up the banana with their left hand, then starts peeling it with their right hand, then briefly holds it with both hands simultaneously before placing it back on the table."
s7_mug_drink_1,"The person picks up the mug from a high table, grasps the body, drinks from it, and then places it on the table using their right hand"
s7_headphones_pass_1,"The person uses their right hand to pick up the headphones from a high table, then passes them to someone on their right side at shoulder level, and finally places them back on the table with their right hand."
s7_eyeglasses_wear_1,"The person uses both hands to pick up the eye glasses, puts them on using both hands, takes them off using both hands, and puts them on the table using both hands."
s7_cup_pour_1,"The person picks up a cup from a high table using their right hand, pours the liquid onto the table using their right hand, and then places the cup onto the table again using their right hand."
s7_wineglass_pass_1,"The person uses their left hand to pick up a wine glass from the table, passes it to someone on their left, and then returns it to the table with the same hand."
